sample_index,timestamp_ms,ir,red
1171,17419,158228,84671
1172,17438,157819,84606
1173,17457,157480,84563
1174,17476,157217,84518
1175,17495,157097,84473
1176,17514,157050,84449
1177,17534,157049,84438
1178,17553,157051,84446
1179,17572,157033,84473
1180,17591,157090,84520
1181,17610,157165,84523
1182,17629,157289,84541
1183,17648,157483,84571
1184,17668,157578,84564
1185,17687,157682,84593
1186,17706,157702,84628
1187,17725,157721,84636
1188,17744,157686,84633
1189,17763,157718,84610
1190,17782,157749,84609
1191,17802,157760,84589
1192,17821,157816,84617
1193,17840,157834,84658
1194,17859,157867,84676
1195,17878,157945,84707
1196,17897,158010,84682
1197,17917,158124,84701
1198,17936,158176,84696
1199,17955,158225,84718
1200,17974,158266,84768
1201,17993,158308,84775
1202,18012,158378,84785
1203,18031,158460,84792
1204,18051,158584,84811
1205,18070,158643,84791
1206,18089,158718,84821
1207,18108,158787,84876
1208,18127,158771,84850
1209,18146,158633,84809
1210,18165,158355,84688
1211,18185,158010,84597
1212,18204,157605,84515
1213,18223,157270,84462
1214,18242,157031,84458
1215,18261,156871,84429
1216,18280,156802,84409
1217,18299,156819,84402
1218,18319,156835,84391
1219,18338,156834,84395
1220,18357,156866,84404
1221,18376,156910,84478
1222,18395,157036,84495
1223,18414,157185,84516
1224,18433,157334,84536
1225,18453,157465,84539
1226,18472,157506,84537
1227,18491,157512,84559
1228,18510,157515,84569
1229,18529,157495,84565
1230,18548,157524,84575
1231,18567,157555,84562
1232,18587,157629,84553
1233,18606,157651,84573
1234,18625,157701,84607
1235,18644,157753,84652
1236,18663,157802,84656
1237,18682,157895,84661
1238,18701,158016,84662
1239,18721,158083,84672
1240,18740,158175,84696
1241,18759,158245,84722
1242,18778,158303,84764
1243,18797,158357,84767
1244,18816,158440,84788
1245,18835,158556,84786
1246,18855,158626,84777
1247,18874,158721,84822
1248,18893,158787,84869
1249,18912,158848,84875
1250,18931,158874,84856
1251,18950,158704,84790
1252,18969,158421,84698
1253,18989,158050,84602
1254,19008,157674,84533
1255,19027,157338,84513
1256,19046,157117,84486
1257,19065,156988,84475
1258,19084,156962,84450
1259,19104,156988,84425
1260,19123,157009,84429
1261,19142,157034,84448
1262,19161,157101,84493
1263,19180,157168,84538
1264,19199,157316,84567
1265,19218,157466,84572
1266,19238,157635,84588
