sample_index,timestamp_ms,ir,red
1118,16402,162718,85005
1119,16421,162757,84979
1120,16441,162721,84945
1121,16460,162587,84924
1122,16479,162507,84917
1123,16498,162449,84946
1124,16517,162427,84949
1125,16536,162458,84948
1126,16555,162447,84909
1127,16575,162466,84910
1128,16594,162482,84901
1129,16613,162532,84918
1130,16632,162515,84965
1131,16651,162534,84956
1132,16670,162614,84967
1133,16689,162692,84966
1134,16709,162764,84943
1135,16728,162778,84956
1136,16747,162834,84980
1137,16766,162813,84994
1138,16785,162790,85022
1139,16804,162800,85004
1140,16823,162829,84995
1141,16843,162907,84981
1142,16862,162899,84966
1143,16881,162843,84940
1144,16900,162738,84978
1145,16919,162607,84963
1146,16938,162559,84938
1147,16957,162527,84932
1148,16977,162531,84908
1149,16996,162532,84909
1150,17015,162626,84937
1151,17034,162678,84960
1152,17053,162616,84961
1153,17072,162594,84957
1154,17091,162632,84944
1155,17110,162735,84947
1156,17130,162802,84942
1157,17149,162783,84950
1158,17168,162711,84980
1159,17187,162647,84980
1160,17206,162689,84987
1161,17225,162802,84994
1162,17244,162918,84990
1163,17264,162952,84965
1164,17283,162857,84951
1165,17302,162695,84960
1166,17321,162630,84962
1167,17340,162616,84968
1168,17359,162665,84954
1169,17378,162699,84935
1170,17398,162688,84918
1171,17417,162676,84934
1172,17436,162648,84952
1173,17455,162681,84980
1174,17474,162721,85000
1175,17493,162742,84958
1176,17512,162795,84968
1177,17532,162810,84953
1178,17551,162846,84966
1179,17570,162863,84997
1180,17589,162829,85015
1181,17608,162804,85014
1182,17627,162841,84992
1183,17646,162853,84980
1184,17666,162852,84962
1185,17685,162802,84979
1186,17704,162711,84964
1187,17723,162655,84987
1188,17742,162610,84964
1189,17761,162557,84944
1190,17780,162562,84924
1191,17800,162570,84929
1192,17819,162598,84938
1193,17838,162599,84966
1194,17857,162659,85000
1195,17876,162715,85001
1196,17895,162811,85018
1197,17914,162918,84990
1198,17934,162956,84985
1199,17953,162982,85007
1200,17972,162960,85006
1201,17991,162974,85056
1202,18010,162970,85044
1203,18029,163024,85038
1204,18048,163085,85022
1205,18068,163146,85006
1206,18087,163137,85029
1207,18106,163074,85006
1208,18125,163002,85038
1209,18144,162931,85001
1210,18163,162945,84988
1211,18182,162931,84969
1212,18202,162850,84951
1213,18221,162816,84949
1214,18240,162831,84962
1215,18259,162903,85022
1216,18278,162993,85022
1217,18297,163050,85007
